"county_code","county","office","district","party","candidate","votes","pct"
"70","Scott","Associate Justice - Supreme Court 6","","NP","Craig Foss","1045","23.11"
"71","Sherburne","U.S. House","6","R","Tom Emmer","1998","68.31"
"71","Sherburne","U.S. House","6","R","Patrick Munro","130","4.44"
"71","Sherburne","U.S. House","6","R","A. J. Kern","797","27.25"
"71","Sherburne","U.S. House","6","DFL","David Snyder","527","46.60"
"71","Sherburne","U.S. House","6","DFL","Bob Helland","167","14.77"
"71","Sherburne","U.S. House","6","DFL","Judy Evelyn Adams","437","38.64"
"71","Sherburne","State Senate","15","R","Andrew Mathews","692","61.40"
"71","Sherburne","State Senate","15","R","Dan Whitcomb","435","38.60"
"71","Sherburne","State Senate","15","DFL","Chilah Brown","196","58.68"
"71","Sherburne","State Senate","15","DFL","Rob Passons","138","41.32"
"71","Sherburne","State House","15A","R","Sondra Erickson","326","76.35"
"71","Sherburne","State House","15A","R","Tom Heinks","101","23.65"
"71","Sherburne","State House","15A","DFL","Kent Lestrud","121","100.00"
"71","Sherburne","State House","31A","R","Alan Duff","100","21.01"
"71","Sherburne","State House","31A","R","Kurt Daudt","376","78.99"
"71","Sherburne","State House","31A","DFL","Sarah Udvig","119","100.00"
"71","Sherburne","County Commissioner District 3","03","NP","John C. Riebel Sr.","401","51.81"
"71","Sherburne","County Commissioner District 3","03","NP","Tim Dolan","259","33.46"
"71","Sherburne","County Commissioner District 3","03","NP","Matt J. Bischoff","114","14.73"
"71","Sherburne","County Commissioner District 5","05","NP","Bryan Lawrence","499","49.36"
"71","Sherburne","County Commissioner District 5","05","NP","Wendy Kowalski","130","12.86"
"71","Sherburne","County Commissioner District 5","05","NP","Lisa A. Fobbe","382","37.78"
"71","Sherburne","Associate Justice - Supreme Court 6","","NP","Natalie Hudson","1618","46.14"
"71","Sherburne","Associate Justice - Supreme Court 6","","NP","Michelle L. MacDonald","1039","29.63"
"71","Sherburne","Associate Justice - Supreme Court 6","","NP","Craig Foss","850","24.24"
"72","Sibley","U.S. House","7","R","Dave Hughes","197","58.11"
"72","Sibley","U.S. House","7","R","Amanda Lynn Hinson","142","41.89"
"72","Sibley","U.S. House","7","DFL","Collin Peterson","187","100.00"
"72","Sibley","Associate Justice - Supreme Court 6","","NP","Natalie Hudson","227","44.77"
"72","Sibley","Associate Justice - Supreme Court 6","","NP","Michelle L. MacDonald","166","32.74"
"72","Sibley","Associate Justice - Supreme Court 6","","NP","Craig Foss","114","22.49"
"73","Stearns","U.S. House","6","R","Tom Emmer","1694","47.48"
"73","Stearns","U.S. House","6","R","Patrick Munro","103","2.89"
"73","Stearns","U.S. House","6","R","A. J. Kern","1771","49.64"
"73","Stearns","U.S. House","6","DFL","David Snyder","1032","52.15"
"73","Stearns","U.S. House","6","DFL","Bob Helland","331","16.73"
"73","Stearns","U.S. House","6","DFL","Judy Evelyn Adams","616","31.13"
"73","Stearns","U.S. House","7","R","Dave Hughes","283","52.50"
"73","Stearns","U.S. House","7","R","Amanda Lynn Hinson","256","47.50"
"73","Stearns","U.S. House","7","DFL","Collin Peterson","467","100.00"
"73","Stearns","State House","13A","R","Jeff Howe","862","100.00"
"73","Stearns","State House","13A","DFL","Jane Leitzman","165","25.04"
"73","Stearns","State House","13A","DFL","Anne Buckvold","494","74.96"
"73","Stearns","Associate Justice - Supreme Court 6","","NP","Natalie Hudson","3109","52.87"
"73","Stearns","Associate Justice - Supreme Court 6","","NP","Michelle L. MacDonald","1587","26.99"
"73","Stearns","Associate Justice - Supreme Court 6","","NP","Craig Foss","1184","20.14"
"74","Steele","U.S. House","1","R","Jim Hagedorn","336","68.57"
"74","Steele","U.S. House","1","R","Steve Williams","154","31.43"
"74","Steele","U.S. House","1","DFL","Tim Walz","718","100.00"
"74","Steele","State Senate","24","R","John Jasinski","449","100.00"
"74","Steele","State Senate","24","DFL","Vicki Jensen","631","88.13"
"74","Steele","State Senate","24","DFL","Rich Bailey","85","11.87"
"74","Steele","State Senate","27","R","Cynthia Gail","12","37.50"
"74","Steele","State Senate","27","R","Gene Dornink","20","62.50"
"74","Steele","State Senate","27","DFL","Dan Sparks","38","100.00"
"74","Steele","Associate Justice - Supreme Court 6","","NP","Natalie Hudson","652","57.70"
"74","Steele","Associate Justice - Supreme Court 6","","NP","Michelle L. MacDonald","257","22.74"
"74","Steele","Associate Justice - Supreme Court 6","","NP","Craig Foss","221","19.56"
"74","Steele","Judge - 3rd District Court 16","03","NP","Carmaine Sturino","625","57.08"
"74","Steele","Judge - 3rd District Court 16","03","NP","Timothy Guth","244","22.28"
"74","Steele","Judge - 3rd District Court 16","03","NP","Daniel J. Moulton","226","20.64"
"74","Steele","Judge - 3rd District Court 17","03","NP","David F. McLeod","312","28.47"
"74","Steele","Judge - 3rd District Court 17","03","NP","Terrence M. Walters","612","55.84"
"74","Steele","Judge - 3rd District Court 17","03","NP","Gerald Scott Weinrich","172","15.69"
"75","Stevens","U.S. House","7","R","Dave Hughes","156","54.55"
"75","Stevens","U.S. House","7","R","Amanda Lynn Hinson","130","45.45"
"75","Stevens","U.S. House","7","DFL","Collin Peterson","403","100.00"
"75","Stevens","Associate Justice - Supreme Court 6","","NP","Natalie Hudson","427","64.80"
"75","Stevens","Associate Justice - Supreme Court 6","","NP","Michelle L. MacDonald","114","17.30"
"75","Stevens","Associate Justice - Supreme Court 6","","NP","Craig Foss","118","17.91"
"76","Swift","U.S. House","7","R","Dave Hughes","134","58.77"
"76","Swift","U.S. House","7","R","Amanda Lynn Hinson","94","41.23"
"76","Swift","U.S. House","7","DFL","Collin Peterson","378","100.00"
"76","Swift","Associate Justice - Supreme Court 6","","NP","Natalie Hudson","306","52.67"
"76","Swift","Associate Justice - Supreme Court 6","","NP","Michelle L. MacDonald","168","28.92"
"76","Swift","Associate Justice - Supreme Court 6","","NP","Craig Foss","107","18.42"
"77","Todd","U.S. House","7","R","Dave Hughes","188","30.87"
"77","Todd","U.S. House","7","R","Amanda Lynn Hinson","421","69.13"
"77","Todd","U.S. House","7","DFL","Collin Peterson","354","100.00"
"77","Todd","Associate Justice - Supreme Court 6","","NP","Natalie Hudson","373","41.96"
"77","Todd","Associate Justice - Supreme Court 6","","NP","Michelle L. MacDonald","331","37.23"
"77","Todd","Associate Justice - Supreme Court 6","","NP","Craig Foss","185","20.81"
"78","Traverse","U.S. House","7","R","Dave Hughes","87","67.97"
"78","Traverse","U.S. House","7","R","Amanda Lynn Hinson","41","32.03"
"78","Traverse","U.S. House","7","DFL","Collin Peterson","166","100.00"
"78","Traverse","Associate Justice - Supreme Court 6","","NP","Natalie Hudson","153","53.68"
"78","Traverse","Associate Justice - Supreme Court 6","","NP","Michelle L. MacDonald","52","18.25"
"78","Traverse","Associate Justice - Supreme Court 6","","NP","Craig Foss","80","28.07"
"79","Wabasha","U.S. House","2","R","Darlene Miller","359","30.84"
"79","Wabasha","U.S. House","2","R","Jason Lewis","256","21.99"
"79","Wabasha","U.S. House","2","R","John Howe","419","36.00"
"79","Wabasha","U.S. House","2","R","Matthew D. Erickson","130","11.17"
"79","Wabasha","U.S. House","2","DFL","Angie Craig","724","100.00"
"79","Wabasha","Associate Justice - Supreme Court 6","","NP","Natalie Hudson","943","52.62"
"79","Wabasha","Associate Justice - Supreme Court 6","","NP","Michelle L. MacDonald","467","26.06"
"79","Wabasha","Associate Justice - Supreme Court 6","","NP","Craig Foss","382","21.32"
"79","Wabasha","Judge - 3rd District Court 16","03","NP","Carmaine Sturino","941","53.71"
"79","Wabasha","Judge - 3rd District Court 16","03","NP","Timothy Guth","446","25.46"
"79","Wabasha","Judge - 3rd District Court 16","03","NP","Daniel J. Moulton","365","20.83"
"79","Wabasha","Judge - 3rd District Court 17","03","NP","David F. McLeod","541","28.64"
"79","Wabasha","Judge - 3rd District Court 17","03","NP","Terrence M. Walters","986","52.20"
"79","Wabasha","Judge - 3rd District Court 17","03","NP","Gerald Scott Weinrich","362","19.16"
"80","Wadena","County Commissioner District 2","02","NP","Jim Hofer","129","43.73"
"80","Wadena","County Commissioner District 2","02","NP","Brian Hagen","70","23.73"
"80","Wadena","County Commissioner District 2","02","NP","Ralph Miller","96","32.54"
"80","Wadena","County Commissioner District 4","04","NP","Ross Beaumont","111","24.83"
"80","Wadena","County Commissioner District 4","04","NP","Murlyn Kreklau","172","38.48"
"80","Wadena","County Commissioner District 4","04","NP","Chuck Horsager","164","36.69"
"80","Wadena","Associate Justice - Supreme Court 6","","NP","Natalie Hudson","445","47.64"
"80","Wadena","Associate Justice - Supreme Court 6","","NP","Michelle L. MacDonald","261","27.94"
"80","Wadena","Associate Justice - Supreme Court 6","","NP","Craig Foss","228","24.41"
"81","Waseca","U.S. House","1","R","Jim Hagedorn","303","75.94"
"81","Waseca","U.S. House","1","R","Steve Williams","96","24.06"
"81","Waseca","U.S. House","1","DFL","Tim Walz","434","100.00"
"81","Waseca","State Senate","23","R","Julie Rosen","208","100.00"
"81","Waseca","State Senate","23","DFL","John M. Lillis","48","34.29"
"81","Waseca","State Senate","23","DFL","Barbara Ann Lake","92","65.71"
"81","Waseca","State Senate","24","R","John Jasinski","159","100.00"
"81","Waseca","State Senate","24","DFL","Vicki Jensen","250","90.25"
"81","Waseca","State Senate","24","DFL","Rich Bailey","27","9.75"
"81","Waseca","County Commissioner District 1","01","NP","James (Jim) Peterson","90","34.48"
"81","Waseca","County Commissioner District 1","01","NP","Douglas Christopherson","136","52.11"
"81","Waseca","County Commissioner District 1","01","NP","Jody E. Wynnemer","35","13.41"
"81","Waseca","Associate Justice - Supreme Court 6","","NP","Natalie Hudson","430","57.56"
"81","Waseca","Associate Justice - Supreme Court 6","","NP","Michelle L. MacDonald","191","25.57"
"81","Waseca","Associate Justice - Supreme Court 6","","NP","Craig Foss","126","16.87"
"81","Waseca","Judge - 3rd District Court 16","03","NP","Carmaine Sturino","389","53.66"
"81","Waseca","Judge - 3rd District Court 16","03","NP","Timothy Guth","178","24.55"
"81","Waseca","Judge - 3rd District Court 16","03","NP","Daniel J. Moulton","158","21.79"
"81","Waseca","Judge - 3rd District Court 17","03","NP","David F. McLeod","201","27.65"
"81","Waseca","Judge - 3rd District Court 17","03","NP","Terrence M. Walters","421","57.91"
"81","Waseca","Judge - 3rd District Court 17","03","NP","Gerald Scott Weinrich","105","14.44"
"82","Washington","U.S. House","2","R","Darlene Miller","261","24.88"
"82","Washington","U.S. House","2","R","Jason Lewis","552","52.62"
"82","Washington","U.S. House","2","R","John Howe","147","14.01"
"82","Washington","U.S. House","2","R","Matthew D. Erickson","89","8.48"
"82","Washington","U.S. House","2","DFL","Angie Craig","562","100.00"
"82","Washington","U.S. House","4","R","Nikolay Nikolayevich Bey","91","4.20"
"82","Washington","U.S. House","4","R","Greg Ryan","1807","83.35"
"82","Washington","U.S. House","4","R","Gene Rechtzigel","270","12.45"
"82","Washington","U.S. House","4","DFL","Betty McCollum","5143","92.60"
"82","Washington","U.S. House","4","DFL","Steve Carlson","411","7.40"
"82","Washington","U.S. House","6","R","Tom Emmer","705","79.39"
"82","Washington","U.S. House","6","R","Patrick Munro","54","6.08"
"82","Washington","U.S. House","6","R","A. J. Kern","129","14.53"
"82","Washington","U.S. House","6","DFL","David Snyder","390","52.99"
"82","Washington","U.S. House","6","DFL","Bob Helland","82","11.14"
"82","Washington","U.S. House","6","DFL","Judy Evelyn Adams","264","35.87"
"82","Washington","State Senate","53","R","Sharna Wahlgren","597","64.89"
"82","Washington","State Senate","53","R","Bill Dahn","323","35.11"
"82","Washington","State Senate","53","DFL","Susan Kent","1812","100.00"
"82","Washington","Special Election for County Commissioner District 2","02","NP","John W. McPhillips","64","3.20"
"82","Washington","Special Election for County Commissioner District 2","02","NP","Jeremy Olson","242","12.09"
"82","Washington","Special Election for County Commissioner District 2","02","NP","Stan Karwoski","913","45.63"
"82","Washington","Special Election for County Commissioner District 2","02","NP","Cheryl Anderson","541","27.04"
"82","Washington","Special Election for County Commissioner District 2","02","NP","Joseph T. Delaney","161","8.05"
"82","Washington","Special Election for County Commissioner District 2","02","NP","Edward Byrne","80","4.00"
"82","Washington","Associate Justice - Supreme Court 6","","NP","Natalie Hudson","6821","65.57"
"82","Washington","Associate Justice - Supreme Court 6","","NP","Michelle L. MacDonald","2133","20.50"
"82","Washington","Associate Justice - Supreme Court 6","","NP","Craig Foss","1449","13.93"
"83","Watonwan","U.S. House","1","R","Jim Hagedorn","436","86.17"
"83","Watonwan","U.S. House","1","R","Steve Williams","70","13.83"
"83","Watonwan","U.S. House","1","DFL","Tim Walz","324","100.00"
"83","Watonwan","State Senate","23","R","Julie Rosen","486","100.00"
"83","Watonwan","State Senate","23","DFL","John M. Lillis","110","38.33"
"83","Watonwan","State Senate","23","DFL","Barbara Ann Lake","177","61.67"
"83","Watonwan","County Commissioner District 3","03","NP","Jim Branstad","75","63.03"
"83","Watonwan","County Commissioner District 3","03","NP","Dave Holmgren","21","17.65"
"83","Watonwan","County Commissioner District 3","03","NP","Kevan A Moody","23","19.33"
"83","Watonwan","Associate Justice - Supreme Court 6","","NP","Natalie Hudson","426","53.18"
"83","Watonwan","Associate Justice - Supreme Court 6","","NP","Michelle L. MacDonald","180","22.47"
"83","Watonwan","Associate Justice - Supreme Court 6","","NP","Craig Foss","195","24.34"
"84","Wilkin","U.S. House","7","R","Dave Hughes","124","56.62"
"84","Wilkin","U.S. House","7","R","Amanda Lynn Hinson","95","43.38"
"84","Wilkin","U.S. House","7","DFL","Collin Peterson","309","100.00"
"84","Wilkin","County Commissioner District 5","05","NP","Bryan VanTassel","42","39.25"
"84","Wilkin","County Commissioner District 5","05","NP","Reed Johnson","21","19.63"
"84","Wilkin","County Commissioner District 5","05","NP","Dennis Larson","44","41.12"
"84","Wilkin","Associate Justice - Supreme Court 6","","NP","Natalie Hudson","237","49.58"
"84","Wilkin","Associate Justice - Supreme Court 6","","NP","Michelle L. MacDonald","130","27.20"
"84","Wilkin","Associate Justice - Supreme Court 6","","NP","Craig Foss","111","23.22"
"85","Winona","U.S. House","1","R","Jim Hagedorn","628","72.77"
"85","Winona","U.S. House","1","R","Steve Williams","235","27.23"
"85","Winona","U.S. House","1","DFL","Tim Walz","1414","100.00"
"85","Winona","County Commissioner District 4","04","NP","Greg (Skip) Olson","410","73.08"
"85","Winona","County Commissioner District 4","04","NP","Brian Conner","126","22.46"
"85","Winona","County Commissioner District 4","04","NP","Norman G. Kostuck","25","4.46"
"85","Winona","Associate Justice - Supreme Court 6","","NP","Natalie Hudson","1383","66.49"
"85","Winona","Associate Justice - Supreme Court 6","","NP","Michelle L. MacDonald","379","18.22"
"85","Winona","Associate Justice - Supreme Court 6","","NP","Craig Foss","318","15.29"
"85","Winona","Judge - 3rd District Court 16","03","NP","Carmaine Sturino","1364","65.67"
"85","Winona","Judge - 3rd District Court 16","03","NP","Timothy Guth","425","20.46"
"85","Winona","Judge - 3rd District Court 16","03","NP","Daniel J. Moulton","288","13.87"
"85","Winona","Judge - 3rd District Court 17","03","NP","David F. McLeod","476","23.59"
"85","Winona","Judge - 3rd District Court 17","03","NP","Terrence M. Walters","1277","63.28"
"85","Winona","Judge - 3rd District Court 17","03","NP","Gerald Scott Weinrich","265","13.13"
"86","Wright","U.S. House","6","R","Tom Emmer","2104","76.26"
"86","Wright","U.S. House","6","R","Patrick Munro","128","4.64"
"86","Wright","U.S. House","6","R","A. J. Kern","527","19.10"
"86","Wright","U.S. House","6","DFL","David Snyder","547","45.06"
"86","Wright","U.S. House","6","DFL","Bob Helland","207","17.05"
"86","Wright","U.S. House","6","DFL","Judy Evelyn Adams","460","37.89"
"86","Wright","State Senate","15","R","Andrew Mathews","71","74.74"
"86","Wright","State Senate","15","R","Dan Whitcomb","24","25.26"
"86","Wright","State Senate","15","DFL","Chilah Brown","29","59.18"
"86","Wright","State Senate","15","DFL","Rob Passons","20","40.82"
"86","Wright","County Commissioner District 2","02","NP","Tom Perrault","327","39.59"
"86","Wright","County Commissioner District 2","02","NP","Darek Vetsch","252","30.51"
"86","Wright","County Commissioner District 2","02","NP","Bradley E. Fyle","247","29.90"
"86","Wright","Associate Justice - Supreme Court 6","","NP","Natalie Hudson","1751","48.28"
"86","Wright","Associate Justice - Supreme Court 6","","NP","Michelle L. MacDonald","1192","32.86"
"86","Wright","Associate Justice - Supreme Court 6","","NP","Craig Foss","684","18.86"
"87","Yellow Medicine","U.S. House","7","R","Dave Hughes","106","57.92"
"87","Yellow Medicine","U.S. House","7","R","Amanda Lynn Hinson","77","42.08"
"87","Yellow Medicine","U.S. House","7","DFL","Collin Peterson","205","100.00"
"87","Yellow Medicine","Associate Justice - Supreme Court 6","","NP","Natalie Hudson","232","61.54"
"87","Yellow Medicine","Associate Justice - Supreme Court 6","","NP","Michelle L. MacDonald","84","22.28"
"87","Yellow Medicine","Associate Justice - Supreme Court 6","","NP","Craig Foss","61","16.18"
